asset_id,cohort_start_date,entry_month,vehicle_class,monthly_km,engine_hours_per_month,load_factor,temperature_exposure,prior_repairs,service_delay_days,route_severity,preventive_maintenance_score,duration_months,event
VH-07665,2022-11-27,11,Light,7150.9,169.9,0.6519,0.7646,1,1.0,0.5825,0.5335,31.0627,0
VH-07666,2022-07-30,7,Medium,5101.3,112.8,0.653,0.5414,0,9.0,0.6363,0.6113,17.2397,1
VH-07667,2022-08-29,8,Heavy,4828.2,107.0,0.5413,0.2447,0,6.4,0.7205,0.8903,52.5215,0
VH-07668,2023-08-24,20,Medium,2973.7,67.9,0.3619,0.4215,0,2.7,0.751,0.5046,61.2799,0
VH-07669,2023-08-24,20,Medium,2041.5,39.4,0.7964,0.6012,1,7.7,0.8218,0.9081,19.7547,0
VH-07670,2022-08-29,8,Medium,2657.7,66.6,0.6751,0.3805,1,1.6,0.5954,0.9215,68.2626,0
VH-07671,2023-08-24,20,Heavy,1980.9,51.5,0.9315,0.0579,2,3.1,0.2686,0.8081,26.1651,0
VH-07672,2023-03-27,15,Light,4612.6,114.8,0.882,0.1805,0,5.5,0.5071,0.4049,31.2912,1
VH-07673,2022-10-28,10,Heavy,5075.8,122.4,0.5353,0.1383,2,4.8,0.7006,0.6504,30.1659,0
VH-07674,2022-07-30,7,Medium,3052.1,97.8,0.7098,0.2958,1,13.3,0.742,0.9256,40.5525,0
VH-07675,2023-02-25,14,Medium,4721.9,120.7,0.5282,0.3041,0,1.0,0.4652,0.6212,55.3847,0
VH-07676,2022-10-28,10,Medium,6703.5,145.9,0.8302,0.2131,1,1.3,0.3833,0.8899,61.716,0
VH-07677,2022-06-30,6,Medium,7436.5,172.1,0.927,0.2561,1,12.1,0.5241,0.6592,5.5173,1
VH-07678,2022-05-31,5,Heavy,5655.6,146.9,0.7939,0.3676,0,18.8,0.8207,0.7127,12.4197,1
VH-07679,2023-02-25,14,Heavy,4237.7,79.9,0.932,0.3093,1,9.1,0.588,0.7098,33.4889,0
VH-07680,2022-06-30,6,Heavy,5607.2,154.8,0.8534,0.1994,2,1.9,0.5972,0.7695,26.986,1
VH-07681,2022-03-02,2,Heavy,6527.7,133.4,0.769,0.1192,0,4.2,0.882,0.4883,6.7796,1
VH-07682,2022-08-29,8,Medium,1489.2,46.6,0.7596,0.1605,1,4.9,0.6253,0.9183,33.0935,0
VH-07683,2022-11-27,11,Medium,6723.1,149.5,0.5515,0.4974,1,8.2,0.3142,0.9692,64.9065,0
VH-07684,2023-05-26,17,Heavy,3683.1,81.1,0.5771,0.7319,1,2.4,0.399,0.9056,50.61,0
VH-07685,2023-11-22,23,Light,3697.6,62.6,0.8755,0.4204,1,2.7,0.8387,0.7019,69.6243,0
VH-07686,2023-09-23,21,Heavy,3967.6,101.8,0.7336,0.4364,0,1.9,0.4541,0.6983,28.2729,0
VH-07687,2022-03-02,2,Medium,4980.1,91.3,0.7544,0.5562,0,11.7,0.5185,0.7843,67.4745,0
VH-07688,2022-03-02,2,Medium,2833.1,41.3,0.849,0.6443,0,0.6,0.5581,0.7093,31.5542,1
VH-07689,2022-10-28,10,Medium,4072.8,107.9,0.721,0.169,0,1.0,0.2739,0.9484,68.7527,0
VH-07690,2022-01-31,1,Medium,5287.9,144.4,0.5674,0.4866,1,4.6,0.5267,0.8445,31.0377,1
VH-07691,2022-11-27,11,Light,4827.9,97.3,0.5633,0.521,2,14.8,0.5062,0.1,14.7994,1
VH-07692,2023-09-23,21,Medium,5071.2,127.7,0.7542,0.1742,1,4.8,0.6364,0.7241,33.6359,1
VH-07693,2023-02-25,14,Medium,4014.0,101.1,0.5261,0.6068,1,5.6,0.3568,0.8913,38.0468,0
VH-07694,2023-03-27,15,Light,5540.6,121.8,0.58,0.7522,0,5.8,0.8488,0.4482,17.5903,1
VH-07695,2022-05-01,4,Light,6084.6,155.3,0.6295,0.5728,0,6.5,0.864,0.2861,16.2538,1
VH-07696,2022-10-28,10,Medium,5994.7,130.8,0.7815,0.4279,0,8.5,0.6789,0.6782,20.9307,1
VH-07697,2023-07-25,19,Medium,5141.4,122.0,0.7512,0.2929,0,3.2,0.3705,0.534,38.0201,1
VH-07698,2022-03-02,2,Heavy,5908.3,112.5,0.4014,0.2304,2,15.0,0.7769,0.6218,70.2724,0
VH-07699,2022-08-29,8,Light,5806.6,110.9,0.5916,0.1646,0,6.3,0.8023,0.4785,68.7783,0
VH-07700,2023-09-23,21,Medium,8514.8,206.8,0.8003,0.6493,0,6.9,0.3284,0.7377,20.7352,0
VH-07701,2023-02-25,14,Light,6327.1,148.9,0.8939,0.8546,0,5.3,0.5636,0.6974,41.7207,1
VH-07702,2022-05-01,4,Medium,4366.9,94.9,0.8592,0.3805,0,0.5,0.2842,0.8497,25.1064,0
VH-07703,2023-06-25,18,Medium,3132.5,98.2,0.511,0.3889,0,6.1,0.4791,0.8047,35.839,0
VH-07704,2023-02-25,14,Medium,4108.3,119.8,0.8106,0.8364,1,5.2,0.6743,0.7422,47.7881,1
VH-07705,2022-09-28,9,Medium,4002.3,95.5,0.8725,0.6894,1,6.7,0.6245,0.6706,5.4594,1
VH-07706,2022-04-01,3,Medium,5267.1,95.2,0.4721,0.6973,3,2.7,0.9304,0.8637,49.3965,1
VH-07707,2023-04-26,16,Light,3449.6,75.0,0.8419,0.2631,0,6.4,0.3678,0.4973,16.1849,1
VH-07708,2023-10-23,22,Medium,6288.3,127.3,0.3163,0.5289,0,3.4,0.7563,0.9062,37.886,0
VH-07709,2022-08-29,8,Medium,2415.7,55.0,0.8329,0.1911,1,14.9,0.4141,0.828,32.2763,0
VH-07710,2022-08-29,8,Medium,2051.2,31.5,0.5416,0.3438,1,1.5,0.5385,0.7904,43.5958,0
VH-07711,2023-09-23,21,Medium,4297.3,77.6,0.6278,0.1553,0,5.3,0.6246,0.8459,24.9238,0
VH-07712,2023-04-26,16,Heavy,3236.2,38.0,0.6573,0.3247,1,6.5,0.7658,0.6583,56.6729,0
VH-07713,2022-01-01,0,Medium,2612.6,60.6,0.7751,0.2565,0,5.9,0.5914,0.625,27.7659,0
VH-07714,2022-10-28,10,Light,3544.4,44.3,0.7377,0.6476,0,2.2,0.7474,0.478,16.3256,1
VH-07715,2022-08-29,8,Medium,3357.8,69.8,0.9009,0.4717,2,9.1,0.3651,0.6724,26.2299,1
VH-07716,2022-01-31,1,Light,4515.2,110.8,0.7157,0.4133,0,1.4,0.6346,0.8269,61.8561,1
VH-07717,2023-05-26,17,Medium,3569.3,68.5,0.5649,0.1166,0,2.8,0.6031,0.7437,65.9934,0
VH-07718,2023-01-26,13,Heavy,3691.3,65.8,0.7091,0.3178,1,6.7,0.7091,0.8719,21.9308,1
VH-07719,2023-09-23,21,Heavy,4492.7,98.8,0.7228,0.0442,1,4.9,0.3302,0.7002,62.691,0
VH-07720,2022-11-27,11,Medium,6021.4,121.4,0.7207,0.2616,0,1.0,0.5018,0.5902,30.6273,0
VH-07721,2023-11-22,23,Light,6706.1,151.8,0.6997,0.2602,1,14.7,0.51,0.8474,27.4131,0
VH-07722,2022-07-30,7,Heavy,4721.7,89.4,0.7424,0.4302,0,0.8,0.1456,0.9226,34.1003,0
VH-07723,2022-04-01,3,Light,4838.3,106.0,0.4689,0.2374,0,0.3,0.1096,0.5373,65.5004,0
VH-07724,2023-01-26,13,Medium,4225.2,88.7,0.9505,0.1793,2,11.2,0.2781,0.6514,44.1814,0
VH-07725,2022-09-28,9,Heavy,5221.9,115.9,0.9441,0.3832,2,6.3,0.1231,0.9206,38.6028,0
VH-07726,2023-02-25,14,Medium,5085.3,137.5,0.9345,0.599,0,4.2,0.477,0.4956,10.5279,1
VH-07727,2022-01-01,0,Light,6488.8,147.2,0.7593,0.3392,1,5.5,0.5923,0.7734,14.6114,1
VH-07728,2022-11-27,11,Medium,1666.9,44.6,0.4541,0.4373,1,7.0,0.8094,0.6697,40.6288,1
VH-07729,2023-05-26,17,Medium,4148.3,82.8,0.8803,0.2887,0,5.4,0.4056,0.8968,33.0746,0
VH-07730,2022-10-28,10,Light,5008.8,114.7,0.6881,0.4172,1,4.4,0.4086,0.771,43.7486,0
VH-07731,2023-01-26,13,Medium,4460.6,95.0,0.7418,0.8097,1,7.4,0.6806,0.9267,31.0121,1
VH-07732,2022-03-02,2,Medium,3091.2,69.1,0.891,0.4374,0,3.3,0.7721,0.5089,15.0891,1
VH-07733,2022-01-31,1,Medium,2550.9,66.4,0.5841,0.4139,3,17.6,0.7049,0.5576,44.6871,1
VH-07734,2022-11-27,11,Light,5709.5,119.4,0.8626,0.3579,0,10.3,0.7535,0.518,20.5659,1
VH-07735,2023-04-26,16,Heavy,3364.6,68.8,0.824,0.4955,1,2.1,0.4701,0.568,35.6174,1
VH-07736,2022-12-27,12,Medium,1867.6,34.2,0.9068,0.0976,2,5.5,0.6328,0.9601,24.5123,0
VH-07737,2022-06-30,6,Heavy,5784.9,121.0,0.7622,0.62,1,4.5,0.5523,0.8582,26.8585,1
VH-07738,2022-10-28,10,Medium,5188.5,117.9,0.7557,0.1874,0,11.4,0.6481,0.7762,8.6612,1
VH-07739,2022-05-31,5,Light,4326.2,90.7,0.8395,0.2667,2,10.1,0.4037,0.5884,52.2042,1
VH-07740,2023-10-23,22,Medium,3128.2,92.0,0.8716,0.5727,1,9.4,0.3967,0.9008,64.1702,0
VH-07741,2022-01-01,0,Medium,4329.8,136.4,0.6081,0.6765,2,3.9,0.4272,0.8563,22.6211,0
VH-07742,2023-10-23,22,Medium,6323.4,132.0,0.9359,0.5556,1,5.2,0.5146,0.3435,6.5757,1
VH-07743,2023-10-23,22,Heavy,2078.0,50.6,0.5806,0.608,1,6.6,0.6285,0.7816,54.0426,0
VH-07744,2023-03-27,15,Heavy,2154.0,63.4,0.7227,0.4763,2,7.6,0.5101,0.6683,19.3718,0
VH-07745,2023-03-27,15,Heavy,3558.4,75.1,0.581,0.3262,1,4.8,0.384,0.8532,28.6054,0
VH-07746,2022-05-01,4,Medium,4460.0,84.2,0.7803,0.526,1,3.0,0.8371,0.8775,22.4661,1
VH-07747,2023-02-25,14,Medium,3755.6,109.5,0.7804,0.1774,0,1.3,0.8868,0.7774,33.14,0
VH-07748,2023-11-22,23,Medium,5464.2,131.7,0.9313,0.4325,0,6.0,0.7191,0.8568,33.1972,0
VH-07749,2022-05-01,4,Medium,6133.3,141.1,0.6503,0.7249,0,5.8,0.3243,0.7029,19.7861,1
VH-07750,2023-08-24,20,Heavy,4918.2,131.1,0.7892,0.5476,1,2.7,0.549,0.8266,22.1928,0
VH-07751,2022-07-30,7,Heavy,5340.6,130.2,0.5155,0.3761,0,1.4,0.4442,0.4392,12.2037,1
VH-07752,2023-07-25,19,Medium,4908.1,108.4,0.8515,0.4704,3,3.4,0.4973,0.6652,15.7501,1
VH-07753,2022-10-28,10,Heavy,4514.3,85.7,0.6345,0.6416,1,3.7,0.1879,0.6457,31.5232,1
VH-07754,2023-10-23,22,Heavy,2559.7,49.5,0.8333,0.3171,0,8.6,0.3182,0.614,39.0618,0
VH-07755,2022-05-01,4,Medium,2958.0,83.8,0.2844,0.609,1,10.2,0.8059,0.7679,36.8123,0
VH-07756,2023-01-26,13,Heavy,2473.6,65.2,0.8718,0.402,0,9.3,0.2777,0.7962,27.6914,0
VH-07757,2023-01-26,13,Light,4277.2,92.2,0.3853,0.4903,0,4.8,0.428,0.6779,69.5675,0
VH-07758,2022-01-31,1,Light,4848.4,134.2,0.606,0.339,0,1.0,0.3825,0.9616,63.3432,0
VH-07759,2023-05-26,17,Medium,2326.1,49.3,0.8653,0.2416,0,1.9,0.6804,0.718,24.9545,0
VH-07760,2022-08-29,8,Medium,4608.9,117.2,0.786,0.465,1,2.0,0.7401,0.328,7.7688,1
VH-07761,2023-03-27,15,Medium,3187.2,74.1,0.5229,0.477,0,7.3,0.4395,0.4739,47.3986,0
VH-07762,2022-07-30,7,Heavy,2896.2,93.4,0.9222,0.6968,1,2.2,0.7588,0.9383,32.4397,0
VH-07763,2023-02-25,14,Medium,3562.0,90.5,0.5985,0.1841,3,7.4,0.6904,0.6297,26.6691,0
VH-07764,2022-04-01,3,Medium,2819.3,63.3,0.5825,0.5246,1,7.4,0.3794,0.7222,60.2701,0
VH-07765,2023-05-26,17,Medium,5410.0,117.5,0.9297,0.2201,0,4.8,0.4926,0.9131,48.5693,0
VH-07766,2023-04-26,16,Light,4248.0,94.2,0.6412,0.5234,2,6.0,0.845,0.3923,22.0573,1
VH-07767,2023-07-25,19,Heavy,5722.8,116.3,0.5602,0.6447,2,2.7,0.2966,0.6294,11.659,1
VH-07768,2022-10-28,10,Medium,3834.8,64.7,0.9397,0.3793,1,2.2,0.433,0.4244,9.7378,1
VH-07769,2023-11-22,23,Heavy,3891.5,91.1,0.4996,0.1197,0,7.2,0.8903,0.8654,55.4042,0
VH-07770,2023-08-24,20,Medium,7310.1,154.4,0.5272,0.3498,0,5.9,0.3117,0.7043,71.0213,0
VH-07771,2023-07-25,19,Light,2065.4,37.9,0.6014,0.749,0,1.7,0.811,0.2521,28.6782,1
VH-07772,2023-01-26,13,Light,6426.7,141.5,0.8649,0.0843,2,9.8,0.5304,0.7829,51.1737,0
VH-07773,2023-09-23,21,Light,6981.8,155.9,0.8161,0.1911,0,1.7,0.3414,0.7945,40.6804,0
VH-07774,2022-09-28,9,Heavy,5648.7,125.6,0.8965,0.6166,0,7.1,0.3844,0.8151,49.3986,1
VH-07775,2023-09-23,21,Medium,4004.3,115.1,0.9824,0.0622,0,6.1,0.7794,0.6819,27.1416,1
VH-07776,2023-04-26,16,Medium,6640.4,157.5,0.7973,0.2837,3,16.0,0.7799,0.7654,25.441,1
VH-07777,2023-01-26,13,Light,4017.4,120.9,0.722,0.4993,2,3.5,0.675,0.7162,25.9133,1
VH-07778,2023-01-26,13,Heavy,3441.3,69.9,0.5879,0.8135,0,10.8,0.7576,0.5146,12.9657,1
VH-07779,2023-09-23,21,Light,3917.6,98.8,0.8782,0.6505,0,7.4,0.8955,0.6842,12.0133,1
VH-07780,2022-11-27,11,Heavy,3644.7,75.2,0.9411,0.8682,2,4.9,0.6208,0.8465,19.865,1
VH-07781,2023-11-22,23,Heavy,3080.1,60.0,0.9738,0.2912,0,1.6,0.6339,0.8819,26.6238,0
VH-07782,2022-04-01,3,Medium,6165.0,169.2,0.8364,0.0325,2,2.3,0.6434,0.684,39.6256,1
VH-07783,2022-03-02,2,Medium,3339.8,62.7,0.7676,0.7288,1,1.9,0.6251,0.7236,44.084,1
VH-07784,2022-11-27,11,Light,4455.5,65.5,0.802,0.4865,0,5.8,0.5008,0.5387,48.8678,0
VH-07785,2023-07-25,19,Medium,2334.3,41.3,0.6335,0.5019,0,5.6,0.4195,0.407,46.7042,1
VH-07786,2022-10-28,10,Heavy,4546.2,70.9,0.6885,0.6773,3,1.9,0.6568,0.8825,24.653,0
VH-07787,2022-07-30,7,Medium,2766.1,47.2,0.9124,0.5486,0,3.0,0.6022,0.7739,67.7367,0
VH-07788,2023-02-25,14,Heavy,2729.3,47.8,0.3612,0.1296,1,5.7,0.9329,0.5571,29.4442,0
VH-07789,2023-07-25,19,Medium,4336.1,96.9,0.5706,0.1307,0,5.3,0.7419,0.7517,45.9307,0
VH-07790,2023-05-26,17,Light,6085.5,104.5,0.8311,0.4122,0,4.3,0.763,0.7767,36.026,0
VH-07791,2022-05-01,4,Heavy,5160.6,132.6,0.5841,0.3996,1,0.8,0.6492,0.827,30.8487,0
VH-07792,2022-07-30,7,Medium,5263.7,88.8,0.6295,0.3282,1,3.9,0.3356,0.9154,48.9229,0
VH-07793,2022-12-27,12,Light,4305.1,93.8,0.7801,0.3929,1,13.4,0.8331,0.6954,16.0618,1
VH-07794,2022-05-31,5,Medium,3996.5,83.9,0.7261,0.1628,0,1.2,0.2405,0.9637,24.518,0
VH-07795,2023-11-22,23,Medium,5686.7,138.8,0.7085,0.3269,0,6.3,0.3837,0.5715,42.6498,0
VH-07796,2022-04-01,3,Heavy,3655.2,86.5,0.7107,0.4215,0,2.7,0.6249,0.8034,61.9534,0
VH-07797,2023-03-27,15,Light,5751.7,145.6,0.6986,0.307,0,1.6,0.5665,0.5544,40.636,0
VH-07798,2023-01-26,13,Heavy,6353.9,135.8,0.7617,0.3036,0,13.4,0.8412,0.6547,15.5817,1
VH-07799,2022-08-29,8,Medium,3237.9,65.0,0.7543,0.223,2,2.2,0.3574,0.9249,1.2528,1
VH-07800,2022-04-01,3,Medium,3458.3,83.0,0.7201,0.173,3,7.5,0.9183,0.5983,58.8785,1
VH-07801,2023-04-26,16,Light,3681.5,97.2,0.831,0.0688,0,4.3,0.8717,0.6609,61.1693,0
VH-07802,2022-07-30,7,Heavy,2299.6,63.5,0.7545,0.1366,0,7.8,0.6252,0.7085,64.8887,0
VH-07803,2022-09-28,9,Medium,3795.9,89.2,0.6993,0.2165,1,4.9,0.427,0.6881,35.9091,0
VH-07804,2023-04-26,16,Medium,6452.2,146.9,0.7168,0.2355,2,3.0,0.1375,0.6536,46.0831,0
VH-07805,2022-04-01,3,Light,2931.6,64.6,0.9835,0.5525,1,4.0,0.7612,0.5021,10.5434,1
VH-07806,2023-01-26,13,Medium,6487.8,150.3,0.9195,0.4758,2,1.3,0.6313,0.9822,35.7418,0
VH-07807,2023-10-23,22,Heavy,3849.8,116.1,0.8212,0.0882,0,0.9,0.2274,0.5716,34.5433,1
VH-07808,2022-06-30,6,Medium,7671.1,166.8,0.8376,0.0453,1,1.8,0.7246,0.7993,38.1879,1
VH-07809,2022-01-31,1,Heavy,3477.3,71.8,0.6876,0.4033,0,1.3,0.3449,0.7342,34.6884,0
VH-07810,2022-12-27,12,Light,4284.0,88.6,0.7693,0.3278,1,8.8,0.8188,0.4889,40.1183,1
VH-07811,2022-01-31,1,Light,3134.7,75.5,0.1725,0.6462,1,2.8,0.4296,0.6922,24.3046,0
VH-07812,2023-10-23,22,Medium,3468.4,45.3,0.4735,0.387,0,16.7,0.3531,0.4171,13.7737,1
VH-07813,2023-09-23,21,Heavy,6507.3,142.6,0.3576,0.2203,1,10.7,0.6444,0.7545,66.8788,0
VH-07814,2022-01-31,1,Medium,5211.8,129.0,0.7828,0.3878,1,3.7,0.6351,0.5458,58.0539,1
VH-07815,2023-11-22,23,Medium,6043.2,126.4,0.9517,0.6683,1,4.8,0.6773,0.5454,22.9168,1
VH-07816,2022-01-31,1,Medium,2526.6,58.9,0.7764,0.3337,0,8.9,0.3588,0.9766,63.5598,0
VH-07817,2022-06-30,6,Medium,5482.2,153.5,0.967,0.4742,3,5.4,0.5244,0.8408,29.9936,1
VH-07818,2022-07-30,7,Medium,3042.8,72.6,0.9612,0.399,0,15.5,0.539,0.768,27.123,1
VH-07819,2022-05-01,4,Heavy,2494.0,21.8,0.4964,0.6399,0,2.9,0.8274,0.7806,10.4398,1
VH-07820,2022-04-01,3,Medium,4858.1,86.8,0.8319,0.2109,0,3.4,0.5415,0.6501,36.518,0
VH-07821,2023-05-26,17,Medium,4842.8,103.9,0.8843,0.6736,0,4.0,0.8603,0.4326,16.9492,1
VH-07822,2022-01-31,1,Medium,4580.0,89.7,0.6113,0.3714,1,2.3,0.3712,0.7991,51.4859,0
VH-07823,2023-04-26,16,Medium,5576.3,125.5,0.6731,0.7998,0,0.7,0.8268,0.9351,34.2572,0
VH-07824,2022-08-29,8,Medium,5810.3,124.7,0.8242,0.2414,0,5.1,0.3437,0.7909,26.8595,1
VH-07825,2023-09-23,21,Heavy,6704.6,166.5,0.3367,0.9293,1,5.6,0.7871,0.308,17.1751,1
VH-07826,2023-10-23,22,Light,2714.5,44.0,0.8244,0.4041,1,5.1,0.7268,0.6992,69.0435,0
VH-07827,2023-10-23,22,Heavy,6753.0,147.0,0.6783,0.7047,0,6.1,0.5959,0.877,31.2613,1
VH-07828,2022-05-31,5,Light,7323.5,166.0,0.7045,0.3979,2,3.4,0.4083,0.6595,26.1919,0
VH-07829,2022-09-28,9,Heavy,3950.7,92.9,0.613,0.4131,0,7.0,0.5103,0.8088,67.8584,0
VH-07830,2023-01-26,13,Light,1997.3,46.6,0.7977,0.6406,0,3.2,0.2508,0.7888,66.7059,0
VH-07831,2022-08-29,8,Heavy,2424.8,20.0,0.8257,0.529,1,4.9,0.4842,0.721,35.5703,0
VH-07832,2023-03-27,15,Medium,3807.2,85.9,0.8154,0.5042,0,5.4,0.6184,0.7659,13.8868,1
VH-07833,2022-04-01,3,Light,7521.2,164.9,0.5427,0.3401,1,4.7,0.4288,0.3516,34.4937,1
VH-07834,2022-10-28,10,Medium,4525.6,113.5,0.4554,0.4592,0,12.7,0.5782,0.8101,21.2091,0
VH-07835,2023-03-27,15,Medium,3574.2,90.3,0.8009,0.6164,0,4.3,0.67,0.751,43.5311,1
VH-07836,2023-06-25,18,Medium,3471.9,80.8,0.6726,0.7442,2,0.5,0.2632,0.8578,56.0988,0
VH-07837,2022-01-01,0,Medium,2515.9,60.6,0.7841,0.5625,1,11.9,0.6287,0.4847,20.657,1
VH-07838,2023-08-24,20,Heavy,5811.9,149.4,0.8738,0.4999,0,6.1,0.6166,0.7732,11.4083,1
VH-07839,2023-11-22,23,Heavy,4361.9,114.2,0.2219,0.7543,0,3.8,0.3507,0.6387,46.3719,0
VH-07840,2022-12-27,12,Medium,7649.7,174.1,0.7004,0.7082,2,3.7,0.9179,0.8283,15.7347,1
VH-07841,2023-03-27,15,Heavy,5442.3,153.1,0.5773,0.5281,0,15.3,0.6882,0.8336,35.425,1
VH-07842,2023-11-22,23,Medium,5744.9,118.2,0.7031,0.0823,1,4.5,0.291,0.8413,24.4241,0
VH-07843,2022-01-31,1,Light,4136.8,74.1,0.6745,0.1669,0,10.5,0.8187,0.877,43.0534,0
VH-07844,2023-03-27,15,Medium,2863.5,63.5,0.8053,0.455,1,8.0,0.4296,0.7389,60.7002,0
VH-07845,2022-03-02,2,Light,3189.6,65.3,0.8723,0.3609,0,9.0,0.2579,0.8456,25.6877,0
VH-07846,2022-03-02,2,Medium,2446.1,20.0,0.5145,0.4064,2,2.7,0.5437,0.225,50.6365,1
VH-07847,2022-01-31,1,Medium,5865.6,120.6,0.7904,0.3516,1,7.8,0.2069,0.5923,27.0119,0
VH-07848,2022-07-30,7,Medium,3922.6,92.3,0.6459,0.6964,1,2.5,0.4368,0.9434,24.413,0
VH-07849,2022-05-01,4,Light,5928.8,130.9,0.2254,0.582,1,2.0,0.451,0.8317,54.359,0
VH-07850,2023-02-25,14,Heavy,4703.9,92.9,0.9359,0.5302,0,3.1,0.4319,0.6642,27.132,1
VH-07851,2022-10-28,10,Medium,4060.8,90.9,0.514,0.764,0,12.3,0.1943,0.907,55.0376,0
VH-07852,2022-01-31,1,Heavy,2745.6,62.9,0.7508,0.0424,2,1.8,0.5969,0.8284,38.9361,0
VH-07853,2022-05-01,4,Medium,4952.4,120.8,0.4804,0.1728,0,10.3,0.918,0.4553,39.5998,0
VH-07854,2023-07-25,19,Medium,4172.1,83.1,0.7318,0.5169,1,1.1,0.6381,0.8672,30.684,0
VH-07855,2022-04-01,3,Medium,5853.3,143.2,0.5352,0.5676,0,5.8,0.7023,0.6124,21.9331,0
VH-07856,2023-11-22,23,Heavy,3426.9,59.8,0.9793,0.309,1,1.9,0.3392,0.7515,53.9912,0
VH-07857,2022-11-27,11,Light,5424.2,113.0,0.8052,0.1865,0,9.9,0.5909,0.8129,18.1024,0
VH-07858,2022-03-02,2,Light,6961.3,180.2,0.5631,0.515,1,6.0,0.3824,0.6231,35.7264,0
VH-07859,2022-09-28,9,Heavy,4908.8,93.7,0.7257,0.3049,0,9.5,0.434,0.6772,25.4946,0
VH-07860,2022-07-30,7,Heavy,5677.9,116.3,0.8473,0.5788,1,7.8,0.5834,0.8725,21.637,0
VH-07861,2022-11-27,11,Medium,5357.8,100.3,0.8292,0.3097,0,3.9,0.3003,0.8362,33.2171,0
VH-07862,2023-03-27,15,Light,7347.1,150.9,0.6046,0.2801,2,2.1,0.6264,0.4825,48.6558,1
VH-07863,2022-09-28,9,Light,5057.3,114.5,0.6135,0.5072,1,8.4,0.5523,0.6289,38.9388,0
VH-07864,2022-09-28,9,Medium,5549.9,133.9,0.7488,0.6554,1,3.2,0.7899,0.6963,28.3065,1
VH-07865,2023-02-25,14,Heavy,4445.6,98.5,0.4409,0.4012,0,13.3,0.6878,0.8354,42.0334,0
VH-07866,2022-01-01,0,Medium,3338.4,69.3,0.8364,0.67,0,1.0,0.3483,0.6835,54.8216,0
VH-07867,2022-05-01,4,Light,2687.7,41.1,0.8732,0.1726,0,2.4,0.6074,0.3312,30.4638,1
VH-07868,2023-05-26,17,Light,6400.4,131.3,0.907,0.1478,1,9.2,0.8518,0.6982,31.9938,1
VH-07869,2022-12-27,12,Medium,2987.5,43.2,0.6056,0.1923,0,16.2,0.6596,0.4674,23.2981,0
VH-07870,2023-01-26,13,Medium,5618.8,135.9,0.9455,0.4619,0,0.3,0.6474,0.887,27.0551,1
VH-07871,2023-05-26,17,Light,5124.0,126.0,0.3765,0.363,2,1.3,0.3122,0.8041,23.6004,0
VH-07872,2022-04-01,3,Light,5876.7,130.0,0.7148,0.2222,0,3.7,0.59,0.7194,42.8595,1
VH-07873,2023-08-24,20,Medium,3727.9,89.5,0.616,0.613,0,8.7,0.3624,0.9043,29.4346,0
VH-07874,2023-03-27,15,Light,3313.9,86.8,0.9376,0.382,1,10.8,0.3448,0.5476,30.6003,1
VH-07875,2023-06-25,18,Medium,5067.6,114.1,0.764,0.425,2,9.9,0.7183,0.9409,51.5311,1
VH-07876,2023-03-27,15,Light,4061.5,111.2,0.7065,0.5872,0,23.0,0.5462,0.466,21.6238,1
VH-07877,2023-07-25,19,Medium,2653.5,43.6,0.6528,0.3922,0,6.6,0.4703,0.6986,18.4475,0
VH-07878,2023-10-23,22,Heavy,7407.8,159.4,0.5276,0.565,0,4.9,0.5582,0.4717,30.5081,1
VH-07879,2022-05-31,5,Heavy,3312.9,66.6,0.7067,0.1893,1,4.3,0.3437,0.9104,36.8649,0
VH-07880,2022-03-02,2,Heavy,3009.6,76.6,0.7513,0.5292,1,4.6,0.3763,0.6058,63.6401,0
VH-07881,2023-11-22,23,Medium,4136.8,70.4,0.2899,0.5059,2,3.6,0.6332,0.6403,42.2517,0
VH-07882,2022-10-28,10,Light,6379.3,163.5,0.8204,0.5449,2,6.1,0.3876,0.7342,20.1039,1
VH-07883,2022-04-01,3,Medium,1249.9,36.2,0.3901,0.3698,0,4.8,0.7506,0.86,52.7988,0
VH-07884,2022-08-29,8,Heavy,6254.8,165.3,0.8676,0.5135,1,7.6,0.6832,0.7944,33.4682,1
VH-07885,2023-09-23,21,Light,3132.8,69.0,0.5368,0.4835,0,0.9,0.5988,0.9181,30.8339,0
VH-07886,2022-03-02,2,Medium,4896.8,100.6,0.558,0.6161,0,9.4,0.3952,0.8422,34.7779,0
VH-07887,2022-01-31,1,Medium,3486.0,87.3,0.4582,0.5728,1,8.9,0.7634,0.6556,67.0417,1
VH-07888,2022-03-02,2,Light,7487.9,181.9,0.6408,0.5111,3,7.0,0.7511,0.6774,3.0785,1
VH-07889,2022-05-31,5,Heavy,4686.9,93.4,0.5163,0.4722,0,1.7,0.3139,0.8142,38.2254,0
VH-07890,2022-01-31,1,Medium,3437.9,46.4,0.8481,0.492,2,3.8,0.7734,0.9056,9.6424,1
VH-07891,2023-02-25,14,Medium,4048.4,62.6,0.9595,0.1287,0,5.0,0.3471,0.8944,67.3158,0
VH-07892,2022-03-02,2,Heavy,4634.5,106.9,0.777,0.634,0,1.3,0.3418,0.5719,33.5748,1
VH-07893,2023-06-25,18,Light,4766.5,129.0,0.5104,0.7488,1,3.7,0.5692,0.9793,20.1037,0
VH-07894,2022-08-29,8,Light,5158.1,95.1,0.8265,0.228,0,13.7,0.4769,0.5725,28.3208,0
